order_id,order_number,customer_id,order_date,ship_date,subtotal,tax,freight,total,total_cost,margin,status,payment_status,po_number
14939,ORD-202607-00272,130,2026-07-27,2026-07-30,520.63,34.49,64.36,619.48,320.05,0.3853,DELIVERED,PAID,PO-00130-7564
14940,ORD-202607-00273,73,2026-07-01,2026-07-02,21734.47,1439.91,133.69,23308.07,16534.62,0.2392,DELIVERED,PAID,PO-00073-7517
14941,ORD-202607-00274,120,2026-07-03,2026-07-07,3647.46,218.85,115.02,3981.33,2462.70,0.3248,DELIVERED,PAID,PO-00120-7580
14942,ORD-202607-00275,63,2026-07-06,2026-07-06,3700.89,222.05,111.02,4033.96,2387.50,0.3549,DELIVERED,PAID,PO-00063-1003
14943,ORD-202607-00276,129,2026-07-06,2026-07-06,3453.11,228.77,46.67,3728.55,2246.63,0.3494,DELIVERED,PAID,PO-00129-4575
14944,ORD-202607-00277,10,2026-07-27,2026-07-27,4068.54,215.63,99.12,4383.29,2538.18,0.3761,DELIVERED,PAID,PO-00010-1020
14945,ORD-202607-00278,18,2026-07-11,2026-07-14,4600.75,276.05,88.39,4965.19,2845.00,0.3816,DELIVERED,PAID,PO-00018-3951
14946,ORD-202607-00279,107,2026-07-02,2026-07-07,3036.24,182.17,71.56,3289.97,1764.24,0.4189,DELIVERED,PAID,PO-00107-7014
14947,ORD-202607-00280,7,2026-07-16,2026-07-20,17177.02,1137.98,187.82,18502.82,13092.83,0.2378,DELIVERED,PAID,PO-00007-9238
14948,ORD-202607-00281,52,2026-07-23,2026-07-24,4733.90,284.03,95.25,5113.18,2763.76,0.4162,CANCELLED,UNPAID,PO-00052-9193
14949,ORD-202607-00282,81,2026-07-24,2026-07-29,3850.53,231.03,104.28,4185.84,2102.13,0.4541,DELIVERED,PAID,PO-00081-2821
14950,ORD-202607-00283,22,2026-07-27,2026-07-28,2871.54,172.29,53.30,3097.13,1802.13,0.3724,DELIVERED,PAID,PO-00022-2843
14951,ORD-202607-00284,39,2026-07-10,2026-07-15,2293.84,151.97,118.58,2564.39,1274.73,0.4443,DELIVERED,PAID,PO-00039-6716
14952,ORD-202607-00285,83,2026-07-20,2026-07-20,3785.42,250.78,119.57,4155.77,2367.46,0.3746,DELIVERED,PAID,PO-00083-1081
14953,ORD-202607-00286,141,2026-07-09,2026-07-13,354.94,23.51,12.64,391.09,210.72,0.4063,DELIVERED,PAID,PO-00141-5820
14954,ORD-202607-00287,120,2026-07-14,2026-07-14,673.04,40.38,28.82,742.24,444.07,0.3402,DELIVERED,PAID,PO-00120-8848
14955,ORD-202607-00288,111,2026-07-29,2026-08-03,1386.77,83.21,34.25,1504.23,825.34,0.4048,DELIVERED,PAID,PO-00111-4795
14956,ORD-202607-00289,135,2026-07-10,2026-07-15,1800.15,108.01,29.60,1937.76,1123.34,0.376,DELIVERED,PAID,PO-00135-5997
14957,ORD-202607-00290,79,2026-07-09,2026-07-10,2988.75,179.32,98.34,3266.41,1828.91,0.3881,DELIVERED,PAID,PO-00079-1436
14958,ORD-202607-00291,72,2026-07-08,2026-07-10,3417.55,181.13,75.58,3674.26,2154.36,0.3696,DELIVERED,PAID,PO-00072-2175
14959,ORD-202607-00292,7,2026-07-15,2026-07-15,1650.41,109.34,30.28,1790.03,956.40,0.4205,DELIVERED,PAID,PO-00007-4127
14960,ORD-202607-00293,54,2026-07-07,2026-07-08,1055.85,63.35,52.55,1171.75,686.24,0.3501,DELIVERED,PAID,PO-00054-6067
14961,ORD-202607-00294,109,2026-07-13,2026-07-16,3989.61,264.31,66.70,4320.62,2544.36,0.3623,DELIVERED,PAID,PO-00109-6021
14962,ORD-202607-00295,142,2026-07-03,2026-07-06,7960.76,477.65,96.46,8534.87,5063.74,0.3639,DELIVERED,PAID,PO-00142-5434
14963,ORD-202607-00296,75,2026-07-23,2026-07-27,4025.21,241.51,90.14,4356.86,2441.35,0.3935,DELIVERED,PAID,PO-00075-8396
14964,ORD-202607-00297,128,2026-07-14,2026-07-16,4603.50,276.21,89.86,4969.57,3000.53,0.3482,DELIVERED,PAID,PO-00128-4614
14965,ORD-202607-00298,41,2026-07-07,2026-07-07,5668.82,340.13,135.47,6144.42,3798.42,0.3299,DELIVERED,PAID,PO-00041-6185
14966,ORD-202607-00299,148,2026-07-13,2026-07-14,2606.21,156.37,51.19,2813.77,1729.84,0.3363,DELIVERED,PAID,PO-00148-5682
14967,ORD-202607-00300,133,2026-07-30,2026-08-03,1156.00,61.27,44.37,1261.64,712.23,0.3839,DELIVERED,PAID,PO-00133-9845
14968,ORD-202607-00301,13,2026-07-24,2026-07-27,1840.20,121.91,60.80,2022.91,1182.93,0.3572,DELIVERED,PAID,PO-00013-4985
14969,ORD-202607-00302,107,2026-07-02,2026-07-03,5756.70,345.40,76.62,6178.72,3521.95,0.3882,DELIVERED,PAID,PO-00107-2110
14970,ORD-202607-00303,73,2026-07-08,2026-07-08,3669.53,243.11,112.68,4025.32,2343.98,0.3612,DELIVERED,PAID,PO-00073-7303
14971,ORD-202607-00304,19,2026-07-28,2026-07-29,1553.38,82.33,58.53,1694.24,1081.70,0.3036,DELIVERED,PAID,PO-00019-5538
14972,ORD-202607-00305,61,2026-07-11,2026-07-15,1700.40,102.02,50.05,1852.47,1222.24,0.2812,DELIVERED,PAID,PO-00061-6080
14973,ORD-202607-00306,23,2026-07-10,2026-07-15,2028.84,121.73,117.69,2268.26,1294.17,0.3621,DELIVERED,PAID,PO-00023-4757
14974,ORD-202607-00307,133,2026-07-15,2026-07-17,7321.39,388.03,182.06,7891.48,4618.52,0.3692,DELIVERED,PAID,PO-00133-3724
14975,ORD-202607-00308,135,2026-07-14,2026-07-14,2356.92,141.42,52.01,2550.35,1320.34,0.4398,DELIVERED,PAID,PO-00135-5754
14976,ORD-202607-00309,39,2026-07-28,2026-07-29,3439.51,227.87,75.96,3743.34,2320.32,0.3254,DELIVERED,PAID,PO-00039-1138
14977,ORD-202607-00310,50,2026-07-14,2026-07-15,3208.77,212.58,46.49,3467.84,2117.15,0.3402,DELIVERED,PAID,PO-00050-8057
14978,ORD-202607-00311,129,2026-07-16,2026-07-21,4783.10,316.88,49.56,5149.54,3113.08,0.3492,DELIVERED,PAID,PO-00129-1451
14979,ORD-202607-00312,83,2026-07-13,2026-07-15,2197.59,145.59,49.45,2392.63,1278.63,0.4182,DELIVERED,PAID,PO-00083-2668
14980,ORD-202607-00313,145,2026-07-23,2026-07-28,2138.90,128.33,116.50,2383.73,1536.34,0.2817,DELIVERED,PAID,PO-00145-9316
14981,ORD-202607-00314,127,2026-07-24,2026-07-29,3539.29,212.36,109.59,3861.24,2356.53,0.3342,DELIVERED,PAID,PO-00127-2051
14982,ORD-202607-00315,117,2026-07-21,2026-07-21,3728.62,223.72,77.46,4029.80,2482.51,0.3342,DELIVERED,PAID,PO-00117-9514
14983,ORD-202607-00316,139,2026-07-23,2026-07-23,7156.93,474.15,99.06,7730.14,4415.83,0.383,DELIVERED,PAID,PO-00139-9290
14984,ORD-202607-00317,89,2026-07-21,2026-07-21,8732.80,523.97,149.97,9406.74,5200.92,0.4044,DELIVERED,PAID,PO-00089-1128
14985,ORD-202607-00318,13,2026-07-08,2026-07-09,2660.58,176.26,62.99,2899.83,1643.77,0.3822,DELIVERED,PAID,PO-00013-2324
14986,ORD-202607-00319,91,2026-07-04,2026-07-08,6741.41,446.62,90.47,7278.50,4186.70,0.379,DELIVERED,PAID,PO-00091-5714
14987,ORD-202607-00320,7,2026-07-15,2026-07-15,13318.56,882.35,91.91,14292.82,10252.92,0.2302,DELIVERED,PAID,PO-00007-1331
14988,ORD-202607-00321,141,2026-07-06,2026-07-08,2588.40,171.48,62.99,2822.87,1700.68,0.343,DELIVERED,PAID,PO-00141-6375
14989,ORD-202607-00322,5,2026-07-09,2026-07-09,10214.66,612.88,143.28,10970.82,7597.93,0.2562,DELIVERED,PAID,PO-00005-8481
14990,ORD-202607-00323,97,2026-07-27,2026-07-29,8596.30,569.50,114.10,9279.90,5261.23,0.388,DELIVERED,PAID,PO-00097-2869
14991,ORD-202607-00324,4,2026-07-09,2026-07-10,5694.69,301.82,77.56,6074.07,3656.53,0.3579,DELIVERED,PAID,PO-00004-3895
14992,ORD-202607-00325,150,2026-07-24,2026-07-28,8382.02,444.25,151.83,8978.10,5303.76,0.3672,DELIVERED,PAID,PO-00150-7551
14993,ORD-202607-00326,144,2026-07-06,2026-07-06,5774.78,346.49,135.29,6256.56,3920.57,0.3211,DELIVERED,PAID,PO-00144-7060
14994,ORD-202607-00327,27,2026-07-04,2026-07-04,4268.21,282.77,64.45,4615.43,3022.82,0.2918,DELIVERED,PAID,PO-00027-2988
14995,ORD-202607-00328,55,2026-07-05,2026-07-05,2322.64,123.10,102.94,2548.68,1722.26,0.2585,DELIVERED,PAID,PO-00055-3465
14996,ORD-202607-00329,108,2026-07-01,2026-07-03,1776.86,106.61,49.88,1933.35,1088.15,0.3876,DELIVERED,PAID,PO-00108-1482
14997,ORD-202607-00330,74,2026-07-20,2026-07-20,3739.40,224.36,93.99,4057.75,2310.91,0.382,DELIVERED,PAID,PO-00074-3260
14998,ORD-202607-00331,1,2026-07-29,2026-08-03,3504.50,210.27,76.42,3791.19,2281.59,0.349,DELIVERED,PAID,PO-00001-4559
14999,ORD-202607-00332,67,2026-07-24,2026-07-27,4338.37,287.42,79.54,4705.33,2729.00,0.371,DELIVERED,PAID,PO-00067-1773
15000,ORD-202607-00333,126,2026-07-27,2026-07-30,3349.12,221.88,104.48,3675.48,2195.37,0.3445,DELIVERED,PAID,PO-00126-2184
15001,ORD-202607-00334,41,2026-07-15,2026-07-17,1171.98,70.32,46.91,1289.21,650.33,0.4451,DELIVERED,PAID,PO-00041-5199
15002,ORD-202607-00335,148,2026-07-23,2026-07-23,1142.25,68.53,38.85,1249.63,768.86,0.3269,DELIVERED,PAID,PO-00148-5831
15003,ORD-202607-00336,42,2026-07-21,2026-07-24,2858.17,171.49,88.27,3117.93,1831.46,0.3592,DELIVERED,PAID,PO-00042-4157
15004,ORD-202607-00337,125,2026-07-24,2026-07-27,936.56,56.19,37.62,1030.37,644.79,0.3115,DELIVERED,PAID,PO-00125-6987
15005,ORD-202607-00338,120,2026-07-22,2026-07-24,3398.57,203.91,54.92,3657.40,2082.65,0.3872,DELIVERED,PAID,PO-00120-3523
15006,ORD-202607-00339,129,2026-07-21,2026-07-24,6489.99,429.96,128.38,7048.33,3907.02,0.398,DELIVERED,PAID,PO-00129-4855
15007,ORD-202607-00340,71,2026-07-07,2026-07-09,2310.76,153.09,75.14,2538.99,1434.30,0.3793,CANCELLED,UNPAID,PO-00071-7562
15008,ORD-202607-00341,136,2026-07-30,2026-07-31,3256.73,215.76,116.14,3588.63,2246.21,0.3103,DELIVERED,PAID,PO-00136-5106
15009,ORD-202607-00342,81,2026-07-27,2026-07-29,2853.24,171.19,116.54,3140.97,1596.57,0.4404,DELIVERED,PAID,PO-00081-8084
15010,ORD-202607-00343,123,2026-07-14,2026-07-17,3540.63,212.44,103.56,3856.63,2330.25,0.3419,DELIVERED,PAID,PO-00123-9607
15011,ORD-202607-00344,81,2026-07-27,2026-07-27,21027.22,1261.63,130.56,22419.41,16266.92,0.2264,DELIVERED,PAID,PO-00081-9433
15012,ORD-202607-00345,108,2026-07-16,2026-07-21,6993.67,419.62,183.64,7596.93,4307.55,0.3841,DELIVERED,PAID,PO-00108-2355
15013,ORD-202607-00346,91,2026-07-27,2026-07-28,3194.87,211.66,57.25,3463.78,1916.17,0.4002,DELIVERED,PAID,PO-00091-7502
15014,ORD-202607-00347,79,2026-07-13,2026-07-13,3197.49,191.85,55.46,3444.80,1869.32,0.4154,DELIVERED,PAID,PO-00079-3471
15015,ORD-202607-00348,69,2026-07-03,2026-07-08,20877.15,1252.63,174.82,22304.60,16246.06,0.2218,DELIVERED,PAID,PO-00069-5992
15016,ORD-202607-00349,76,2026-07-15,2026-07-17,7814.25,468.85,109.12,8392.22,4830.91,0.3818,DELIVERED,PAID,PO-00076-2959
15017,ORD-202607-00350,98,2026-07-23,2026-07-27,4891.72,259.26,88.03,5239.01,2900.44,0.4071,DELIVERED,PAID,PO-00098-2890
15018,ORD-202607-00351,50,2026-07-29,2026-07-31,1497.33,99.20,25.15,1621.68,964.56,0.3558,DELIVERED,PARTIAL,PO-00050-9352
15019,ORD-202607-00352,102,2026-07-20,2026-07-20,4041.51,242.49,78.02,4362.02,2504.91,0.3802,DELIVERED,PAID,PO-00102-9008
15020,ORD-202607-00353,48,2026-07-06,2026-07-08,4917.71,295.06,91.57,5304.34,3417.95,0.305,DELIVERED,PAID,PO-00048-7513
15021,ORD-202607-00354,112,2026-07-09,2026-07-14,6855.34,454.17,139.67,7449.18,3994.54,0.4173,DELIVERED,PAID,PO-00112-5879
15022,ORD-202607-00355,116,2026-07-08,2026-07-08,3669.80,220.19,60.96,3950.95,2559.50,0.3026,DELIVERED,PAID,PO-00116-5846
15023,ORD-202607-00356,28,2026-07-13,2026-07-16,1237.72,82.00,33.71,1353.43,748.86,0.395,DELIVERED,PAID,PO-00028-8601
15024,ORD-202607-00357,101,2026-07-24,2026-07-27,2406.60,159.44,97.93,2663.97,1463.16,0.392,DELIVERED,PAID,PO-00101-4276
15025,ORD-202607-00358,50,2026-07-24,2026-07-29,15356.12,1017.34,187.61,16561.07,10958.69,0.2864,DELIVERED,PAID,PO-00050-1862
15026,ORD-202607-00359,130,2026-07-13,2026-07-15,2797.46,185.33,72.16,3054.95,1831.29,0.3454,DELIVERED,PAID,PO-00130-1183
15027,ORD-202607-00360,117,2026-07-06,2026-07-08,1591.16,95.47,34.53,1721.16,999.63,0.3718,DELIVERED,PAID,PO-00117-2734
15028,ORD-202607-00361,93,2026-07-28,2026-07-28,5694.84,341.69,189.21,6225.74,3282.73,0.4236,DELIVERED,PAID,PO-00093-9700
15029,ORD-202607-00362,67,2026-07-02,2026-07-06,2717.02,180.00,92.83,2989.85,1691.19,0.3776,DELIVERED,PAID,PO-00067-1594
15030,ORD-202607-00363,21,2026-07-31,2026-08-04,2551.02,153.06,54.27,2758.35,1687.47,0.3385,DELIVERED,PAID,PO-00021-4755
15031,ORD-202607-00364,71,2026-07-08,2026-07-10,5183.62,343.41,159.59,5686.62,3325.60,0.3584,DELIVERED,PAID,PO-00071-8602
15032,ORD-202607-00365,94,2026-07-24,2026-07-29,3964.24,210.10,55.73,4230.07,2331.20,0.4119,DELIVERED,PAID,PO-00094-4984
15033,ORD-202607-00366,134,2026-07-13,2026-07-13,4160.92,275.66,77.69,4514.27,2606.29,0.3736,DELIVERED,PAID,PO-00134-6801
15034,ORD-202607-00367,90,2026-07-14,2026-07-14,6236.63,374.20,113.79,6724.62,3834.77,0.3851,DELIVERED,PAID,PO-00090-8753
15035,ORD-202607-00368,126,2026-07-08,2026-07-13,7007.20,464.23,183.58,7655.01,4663.11,0.3345,DELIVERED,PAID,PO-00126-7436
15036,ORD-202607-00369,77,2026-07-31,2026-08-04,8242.47,494.55,185.09,8922.11,5217.32,0.367,DELIVERED,PAID,PO-00077-1657
15037,ORD-202607-00370,47,2026-07-27,2026-07-30,11040.72,731.45,174.30,11946.47,8602.88,0.2208,DELIVERED,PAID,PO-00047-6142
15038,ORD-202607-00371,59,2026-07-01,2026-07-02,2044.70,122.68,46.00,2213.38,1358.41,0.3356,DELIVERED,PAID,PO-00059-8917
15039,ORD-202607-00372,69,2026-07-14,2026-07-16,6663.60,399.82,158.79,7222.21,4057.51,0.3911,DELIVERED,PAID,PO-00069-2547
15040,ORD-202607-00373,107,2026-07-28,2026-07-30,6654.11,399.25,189.40,7242.76,4257.50,0.3602,DELIVERED,PAID,PO-00107-1704
15041,ORD-202607-00374,33,2026-07-16,2026-07-20,8567.02,567.57,102.19,9236.78,5085.57,0.4064,DELIVERED,PAID,PO-00033-4005
15042,ORD-202607-00375,81,2026-07-27,2026-07-27,2404.57,144.27,83.02,2631.86,1396.95,0.419,DELIVERED,PAID,PO-00081-4058
15043,ORD-202607-00376,28,2026-07-08,2026-07-08,1955.14,129.53,61.11,2145.78,1217.45,0.3773,DELIVERED,PAID,PO-00028-3399
15044,ORD-202607-00377,93,2026-07-16,2026-07-21,4962.94,297.78,67.39,5328.11,3055.85,0.3843,DELIVERED,PAID,PO-00093-4310
15045,ORD-202607-00378,107,2026-07-28,2026-07-31,2824.72,169.48,70.43,3064.63,1775.12,0.3716,DELIVERED,PAID,PO-00107-5024
15046,ORD-202607-00379,138,2026-07-02,2026-07-07,4998.73,299.92,64.67,5363.32,3039.54,0.3919,DELIVERED,PAID,PO-00138-4454
15047,ORD-202607-00380,21,2026-07-15,2026-07-20,4189.62,251.38,78.63,4519.63,2785.75,0.3351,DELIVERED,PAID,PO-00021-5898
15048,ORD-202607-00381,34,2026-07-16,2026-07-20,2827.31,149.85,60.40,3037.56,1909.96,0.3245,DELIVERED,PAID,PO-00034-2313
15049,ORD-202607-00382,28,2026-07-29,2026-07-30,4752.80,314.87,63.24,5130.91,3076.79,0.3526,DELIVERED,PAID,PO-00028-9060
15050,ORD-202607-00383,95,2026-07-10,2026-07-15,3363.47,201.81,92.51,3657.79,1875.93,0.4423,DELIVERED,PAID,PO-00095-9540
15051,ORD-202607-00384,41,2026-07-12,2026-07-15,7573.24,454.39,187.18,8214.81,4796.16,0.3667,DELIVERED,PAID,PO-00041-9451
15052,ORD-202607-00385,144,2026-07-23,2026-07-27,2677.55,160.65,89.24,2927.44,1986.56,0.2581,DELIVERED,PAID,PO-00144-1173
15053,ORD-202607-00386,78,2026-07-24,2026-07-27,3004.10,180.25,50.61,3234.96,1854.68,0.3826,DELIVERED,PAID,PO-00078-6675
15054,ORD-202607-00387,32,2026-07-07,2026-07-10,1747.83,104.87,45.65,1898.35,1212.10,0.3065,DELIVERED,PAID,PO-00032-3264
15055,ORD-202607-00388,81,2026-07-18,2026-07-18,6353.64,381.22,153.31,6888.17,3605.14,0.4326,DELIVERED,PAID,PO-00081-9306
15056,ORD-202607-00389,35,2026-07-03,2026-07-08,2638.83,158.33,82.52,2879.68,1736.39,0.342,DELIVERED,PAID,PO-00035-6082
15057,ORD-202607-00390,108,2026-07-23,2026-07-24,7548.13,452.89,113.00,8114.02,4743.08,0.3716,DELIVERED,PAID,PO-00108-6530
15058,ORD-202607-00391,11,2026-07-20,2026-07-21,1561.36,93.68,62.83,1717.87,1080.71,0.3078,DELIVERED,PAID,PO-00011-1121
15059,ORD-202607-00392,96,2026-07-22,2026-07-23,5063.99,303.84,176.58,5544.41,3232.14,0.3617,DELIVERED,PAID,PO-00096-3472
15060,ORD-202607-00393,45,2026-07-06,2026-07-08,5405.13,358.09,77.49,5840.71,3284.26,0.3924,DELIVERED,PAID,PO-00045-3951
15061,ORD-202607-00394,30,2026-07-27,2026-07-30,1125.51,67.53,36.86,1229.90,672.75,0.4023,DELIVERED,PAID,PO-00030-8238
15062,ORD-202607-00395,34,2026-07-09,2026-07-10,927.10,49.14,34.26,1010.50,570.79,0.3843,DELIVERED,PAID,PO-00034-3521
15063,ORD-202607-00396,145,2026-07-23,2026-07-23,6064.78,363.89,95.72,6524.39,4037.86,0.3342,DELIVERED,PAID,PO-00145-2672
15064,ORD-202607-00397,38,2026-07-29,2026-07-31,4575.56,274.53,116.79,4966.88,2712.86,0.4071,DELIVERED,PAID,PO-00038-7159
15065,ORD-202607-00398,138,2026-07-21,2026-07-23,476.72,28.60,21.75,527.07,357.36,0.2504,DELIVERED,PAID,PO-00138-8323
15066,ORD-202607-00399,91,2026-07-23,2026-07-28,3627.83,240.34,110.92,3979.09,2228.94,0.3856,DELIVERED,PAID,PO-00091-2783
15067,ORD-202607-00400,82,2026-07-28,2026-07-30,3236.07,171.51,110.85,3518.43,1966.23,0.3924,DELIVERED,PAID,PO-00082-5153
15068,ORD-202607-00401,32,2026-07-08,2026-07-10,190.36,11.42,12.71,214.49,141.12,0.2587,DELIVERED,PAID,PO-00032-6522
15069,ORD-202607-00402,35,2026-07-13,2026-07-13,4384.71,263.08,107.77,4755.56,2818.78,0.3571,DELIVERED,OVERDUE,PO-00035-1066
15070,ORD-202607-00403,82,2026-07-08,2026-07-13,5738.53,304.14,197.89,6240.56,3700.49,0.3552,DELIVERED,PAID,PO-00082-4527
15071,ORD-202607-00404,13,2026-07-01,2026-07-02,1428.76,94.66,53.79,1577.21,940.90,0.3415,DELIVERED,PAID,PO-00013-1221
15072,ORD-202607-00405,47,2026-07-21,2026-07-22,462.66,30.65,32.07,525.38,287.11,0.3794,DELIVERED,PAID,PO-00047-7682
15073,ORD-202607-00406,133,2026-07-10,2026-07-10,2224.84,117.92,48.49,2391.25,1304.35,0.4137,DELIVERED,PAID,PO-00133-9839
15074,ORD-202607-00407,76,2026-07-09,2026-07-13,6273.89,376.43,195.59,6845.91,3975.29,0.3664,DELIVERED,PAID,PO-00076-7343
15075,ORD-202607-00408,60,2026-07-10,2026-07-15,5042.44,302.55,88.11,5433.10,3365.94,0.3325,DELIVERED,PAID,PO-00060-5035
15076,ORD-202607-00409,83,2026-07-13,2026-07-15,1899.83,125.86,56.50,2082.19,1205.60,0.3654,DELIVERED,PAID,PO-00083-8584
15077,ORD-202607-00410,49,2026-07-15,2026-07-16,2645.55,158.73,54.09,2858.37,1528.28,0.4223,DELIVERED,PAID,PO-00049-5391
15078,ORD-202607-00411,111,2026-07-15,2026-07-16,2797.61,167.86,86.84,3052.31,1673.07,0.402,DELIVERED,PAID,PO-00111-7976
15079,ORD-202607-00412,71,2026-07-08,2026-07-13,3052.68,202.24,92.88,3347.80,1949.38,0.3614,DELIVERED,PAID,PO-00071-8813
15080,ORD-202607-00413,15,2026-07-06,2026-07-07,3903.75,234.22,67.34,4205.31,2549.67,0.3469,DELIVERED,PAID,PO-00015-8774
15081,ORD-202607-00414,122,2026-07-03,2026-07-06,2244.85,134.69,49.54,2429.08,1435.11,0.3607,DELIVERED,PAID,PO-00122-2000
15082,ORD-202607-00415,33,2026-07-30,2026-08-03,2550.84,168.99,117.56,2837.39,1522.01,0.4033,DELIVERED,PAID,PO-00033-6690
15083,ORD-202607-00416,61,2026-07-01,2026-07-06,2596.92,155.82,81.28,2834.02,1676.29,0.3545,DELIVERED,PAID,PO-00061-2659
15084,ORD-202607-00417,58,2026-07-27,2026-07-30,5835.29,386.59,190.01,6411.89,3732.49,0.3604,DELIVERED,PAID,PO-00058-3465
15085,ORD-202607-00418,101,2026-07-18,2026-07-22,4306.60,285.31,72.94,4664.85,2655.88,0.3833,DELIVERED,PAID,PO-00101-4274
15086,ORD-202607-00419,94,2026-07-06,2026-07-08,5939.20,314.78,128.75,6382.73,3560.30,0.4005,DELIVERED,PAID,PO-00094-7135
15087,ORD-202607-00420,113,2026-07-26,2026-07-26,5842.30,350.54,83.38,6276.22,3560.02,0.3906,DELIVERED,PAID,PO-00113-4013
15088,ORD-202607-00421,4,2026-07-04,2026-07-06,9704.93,514.36,155.81,10375.10,7548.63,0.2222,DELIVERED,PAID,PO-00004-5939
15089,ORD-202607-00422,108,2026-07-31,2026-08-05,5416.04,324.96,83.38,5824.38,3301.36,0.3904,DELIVERED,PAID,PO-00108-8174
15090,ORD-202607-00423,53,2026-07-02,2026-07-07,2590.90,155.45,46.31,2792.66,1584.92,0.3883,DELIVERED,PAID,PO-00053-7388
15091,ORD-202607-00424,143,2026-07-06,2026-07-07,15632.37,1035.64,93.55,16761.56,11275.87,0.2787,DELIVERED,PAID,PO-00143-9022
15092,ORD-202607-00425,118,2026-07-15,2026-07-20,4020.30,266.34,100.68,4387.32,2454.74,0.3894,DELIVERED,OVERDUE,PO-00118-7552
15093,ORD-202607-00426,66,2026-07-29,2026-08-03,255.18,15.31,26.85,297.34,161.16,0.3684,DELIVERED,PAID,PO-00066-3965
15094,ORD-202607-00427,43,2026-07-28,2026-07-31,23146.07,1533.43,126.55,24806.05,17679.09,0.2362,DELIVERED,PAID,PO-00043-6585
15095,ORD-202607-00428,33,2026-07-27,2026-07-29,2974.98,197.09,49.81,3221.88,1751.04,0.4114,DELIVERED,PAID,PO-00033-1115
15096,ORD-202607-00429,40,2026-07-06,2026-07-09,2685.19,161.11,61.69,2907.99,1629.00,0.3933,DELIVERED,PAID,PO-00040-8181
15097,ORD-202607-00430,108,2026-07-06,2026-07-06,6504.15,390.25,196.68,7091.08,4047.26,0.3777,DELIVERED,PAID,PO-00108-7378
15098,ORD-202607-00431,126,2026-07-27,2026-07-29,1633.02,108.19,58.09,1799.30,1107.57,0.3218,DELIVERED,PAID,PO-00126-8620
15099,ORD-202607-00432,36,2026-07-16,2026-07-16,1206.93,72.42,63.53,1342.88,854.15,0.2923,DELIVERED,PAID,PO-00036-2371
15100,ORD-202607-00433,7,2026-07-13,2026-07-14,6725.28,445.55,113.15,7283.98,4144.73,0.3837,DELIVERED,PAID,PO-00007-5757
15101,ORD-202607-00434,113,2026-07-27,2026-07-28,4769.13,286.15,117.73,5173.01,2986.36,0.3738,DELIVERED,PAID,PO-00113-5475
15102,ORD-202607-00435,149,2026-07-07,2026-07-07,3005.08,180.30,59.22,3244.60,2059.27,0.3147,DELIVERED,PAID,PO-00149-7913
15103,ORD-202607-00436,137,2026-07-25,2026-07-28,6950.72,417.04,90.89,7458.65,4269.50,0.3857,DELIVERED,PAID,PO-00137-9680
15104,ORD-202607-00437,120,2026-07-20,2026-07-20,3034.16,182.05,87.05,3303.26,2076.19,0.3157,DELIVERED,PAID,PO-00120-2147
15105,ORD-202607-00438,104,2026-07-17,2026-07-20,3023.65,200.32,95.37,3319.34,1910.99,0.368,DELIVERED,PAID,PO-00104-3677
15106,ORD-202607-00439,53,2026-07-20,2026-07-22,3237.34,194.24,64.66,3496.24,2521.91,0.221,DELIVERED,PAID,PO-00053-6996
15107,ORD-202607-00440,135,2026-07-22,2026-07-23,5663.32,339.80,196.54,6199.66,3439.01,0.3928,DELIVERED,PAID,PO-00135-8110
15108,ORD-202607-00441,9,2026-07-15,2026-07-15,4068.07,244.08,94.63,4406.78,2591.22,0.363,DELIVERED,PARTIAL,PO-00009-4642
15109,ORD-202607-00442,118,2026-07-01,2026-07-01,5013.94,332.17,116.40,5462.51,3236.88,0.3544,DELIVERED,PAID,PO-00118-9643
15110,ORD-202607-00443,147,2026-07-06,2026-07-09,2544.77,152.69,78.57,2776.03,1887.51,0.2583,DELIVERED,PAID,PO-00147-9876
15111,ORD-202607-00444,124,2026-07-24,2026-07-27,3403.99,204.24,63.17,3671.40,2143.05,0.3704,DELIVERED,OVERDUE,PO-00124-5546
15112,ORD-202607-00445,71,2026-07-30,2026-07-31,4428.30,293.37,98.59,4820.26,2653.04,0.4009,DELIVERED,PAID,PO-00071-8934
15113,ORD-202607-00446,76,2026-07-06,2026-07-08,7399.53,443.97,193.81,8037.31,4608.94,0.3771,DELIVERED,PAID,PO-00076-6028
15114,ORD-202607-00447,51,2026-07-13,2026-07-15,11025.80,584.37,84.98,11695.15,8868.27,0.1957,DELIVERED,PAID,PO-00051-4272
15115,ORD-202607-00448,116,2026-07-21,2026-07-24,3682.66,220.96,94.77,3998.39,2302.34,0.3748,DELIVERED,PAID,PO-00116-3168
15116,ORD-202607-00449,75,2026-07-01,2026-07-06,2887.88,173.27,91.22,3152.37,1804.87,0.375,DELIVERED,PAID,PO-00075-3195
15117,ORD-202607-00450,148,2026-07-24,2026-07-24,1710.28,102.62,31.78,1844.68,1102.12,0.3556,DELIVERED,PAID,PO-00148-6310
15118,ORD-202607-00451,84,2026-07-28,2026-07-31,4288.53,284.12,86.82,4659.47,2521.91,0.4119,DELIVERED,PAID,PO-00084-4838
15119,ORD-202607-00452,136,2026-07-27,2026-07-30,1728.51,114.51,53.18,1896.20,1097.78,0.3649,DELIVERED,PAID,PO-00136-9426
